X.FusionName	JunctionReadCount	SpanningFragCount	est_J	est_S	SpliceType	LeftGene	LeftBreakpoint	RightGene	RightBreakpoint	LargeAnchorSupport	FFPM	LeftBreakDinuc	LeftBreakEntropy	RightBreakDinuc	RightBreakEntropy	annots	Sample
TULP4--RP11-732M18.3	12	1	12	1	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158703295:+	YES_LDAS	0.2341	GT	1.8256	AG	1.9329	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41901a_1
NFE2L1--BCAS3	12	1	12	1	ONLY_REF_SPLICE	NFE2L1^ENSG00000082641.11	chr17:46128990:+	BCAS3^ENSG00000141376.16	chr17:58952023:+	YES_LDAS	0.2341	GT	1.8295	AG	1.8892	[INTRACHROMOSOMAL[chr17:12.62Mb]]	2260_PR41901a_1
TULP4--RP11-732M18.3	11	0	11	0	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.1981	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41901a_1
AKAP1--AC111155.1	10	0	10	0	INCL_NON_REF_SPLICE	AKAP1^ENSG00000121057.8	chr17:55184539:+	AC111155.1^ENSG00000224011.1	chr17:58804921:-	YES_LDAS	0.18	GT	1.9656	AG	1.9219	[INTRACHROMOSOMAL[chr17:3.61Mb]]	2260_PR41901a_1
LINC00511--KSR1	10	4	10	4	ONLY_REF_SPLICE	LINC00511^ENSG00000227036.2	chr17:70588342:-	KSR1^ENSG00000141068.9	chr17:25904518:+	YES_LDAS	0.252	GT	1.8892	AG	1.8062	[INTRACHROMOSOMAL[chr17:44.37Mb]]	2260_PR41901a_1
CTSC--RAB38	9	0	9	0	ONLY_REF_SPLICE	CTSC^ENSG00000109861.11	chr11:88033698:-	RAB38^ENSG00000123892.7	chr11:87883123:-	YES_LDAS	0.162	GT	1.9656	AG	1.8062	[GTEx_recurrent_StarF2019,Babiceanu_Normal,ChimerSeq,Greger_Normal,INTRACHROMOSOMAL[chr11:0.12Mb]]	2260_PR41901a_1
FAM222B--RHOT1	9	1	9	0.75	ONLY_REF_SPLICE	FAM222B^ENSG00000173065.9	chr17:27169700:-	RHOT1^ENSG00000126858.12	chr17:30529789:+	YES_LDAS	0.1755	GT	1.6729	AG	1.5546	[INTRACHROMOSOMAL[chr17:3.29Mb]]	2260_PR41901a_1
TIMM23--PARGP1	9	8	4.5	4	ONLY_REF_SPLICE	TIMM23^ENSG00000138297.9	chr10:51606988:-	PARGP1^ENSG00000214982.6	chr10:51732772:+	YES_LDAS	0.153	GT	1.7819	AG	1.9086	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.00Mb],LOCAL_INVERSION:-:+:[52]]	2260_PR41901a_1
ITSN1--APP	9	8	9	8	ONLY_REF_SPLICE	ITSN1^ENSG00000205726.9	chr21:35169912:+	APP^ENSG00000142192.16	chr21:27284274:-	YES_LDAS	0.306	GT	1.8892	AG	1.9899	[INTRACHROMOSOMAL[chr21:7.47Mb]]	2260_PR41901a_1
RP11-680G10.1--GSE1	8	1	8	1	ONLY_REF_SPLICE	RP11-680G10.1^ENSG00000261567.1	chr16:85391249:+	GSE1^ENSG00000131149.13	chr16:85667520:+	YES_LDAS	0.162	GT	1.9899	AG	1.9329	[INTRACHROMOSOMAL[chr16:0.25Mb]]	2260_PR41901a_1
CD46--NID1	8	1	8	1	ONLY_REF_SPLICE	CD46^ENSG00000117335.14	chr1:207959027:+	NID1^ENSG00000116962.10	chr1:236212289:-	YES_LDAS	0.162	GT	0.9968	AG	1.9086	[INTRACHROMOSOMAL[chr1:28.17Mb]]	2260_PR41901a_1
NCAM2--IFNGR2	8	2	8	2	ONLY_REF_SPLICE	NCAM2^ENSG00000154654.10	chr21:22370936:+	IFNGR2^ENSG00000159128.10	chr21:34787195:+	YES_LDAS	0.18	GT	1.8892	AG	1.6402	[HGNC_GENEFAM,INTRACHROMOSOMAL[chr21:11.86Mb]]	2260_PR41901a_1
CCDC169--DCLK1	8	2	8	2	ONLY_REF_SPLICE	CCDC169^ENSG00000242715.3	chr13:36871774:-	DCLK1^ENSG00000133083.10	chr13:36700293:-	YES_LDAS	0.18	GT	1.7465	AG	1.9656	[INTRACHROMOSOMAL[chr13:0.10Mb],NEIGHBORS[95739]]	2260_PR41901a_1
RPA3-AS1--GLCCI1	7	1	7	1	ONLY_REF_SPLICE	RPA3-AS1^ENSG00000219545.5	chr7:7841374:+	GLCCI1^ENSG00000106415.8	chr7:8043538:+	YES_LDAS	0.144	GT	1.9656	AG	1.7465	[INTRACHROMOSOMAL[chr7:0.00Mb],NEIGHBORS[774]]	2260_PR41901a_1
ACACA--RP5-906A24.2	7	1	7	1	ONLY_REF_SPLICE	ACACA^ENSG00000132142.15	chr17:35608931:-	RP5-906A24.2^ENSG00000266101.1	chr17:37333457:+	YES_LDAS	0.144	GT	1.9329	AG	1.8295	[INTRACHROMOSOMAL[chr17:1.56Mb]]	2260_PR41901a_1
SSH2--ABCC13	7	8	7	4.79	ONLY_REF_SPLICE	SSH2^ENSG00000141298.13	chr17:27962986:-	ABCC13^ENSG00000243064.4	chr21:15641808:+	YES_LDAS	0.2122	GT	1.6895	AG	1.8323	[INTERCHROMOSOMAL[chr17--chr21]]	2260_PR41901a_1
VMP1--RP11-156L14.1	6	0	6	0	ONLY_REF_SPLICE	VMP1^ENSG00000062716.6	chr17:57785109:+	RP11-156L14.1^ENSG00000265702.1	chr17:60813447:+	YES_LDAS	0.108	GT	1.4716	AG	1.7819	[INTRACHROMOSOMAL[chr17:2.86Mb]]	2260_PR41901a_1
METTL13--DNM3	5	3	5	3	ONLY_REF_SPLICE	METTL13^ENSG00000010165.15	chr1:171783163:+	DNM3^ENSG00000197959.9	chr1:171890888:+	YES_LDAS	0.144	GT	1.9656	AG	1.7819	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr1:0.03Mb],NEIGHBORS[27458]]	2260_PR41901a_1
ARHGEF12--GRIK4	5	4	5	4	ONLY_REF_SPLICE	ARHGEF12^ENSG00000196914.4	chr11:120345344:+	GRIK4^ENSG00000149403.7	chr11:120524394:+	YES_LDAS	0.162	GT	1.7465	AG	1.9656	[TCGA_StarF2019,INTRACHROMOSOMAL[chr11:0.02Mb],NEIGHBORS[21823]]	2260_PR41901a_1
SLC5A3--AP000688.14	2	10	2	9.56	ONLY_REF_SPLICE	SLC5A3^ENSG00000272962.1	chr21:35446045:+	AP000688.14^ENSG00000230212.2	chr21:37470557:-	NO_LDAS	0.2081	GT	1.8256	AG	1.8892	[INTRACHROMOSOMAL[chr21:1.96Mb]]	2260_PR41901a_1
WIPF3--CSMD3	10	0	10	0	ONLY_REF_SPLICE	WIPF3^ENSG00000122574.6	chr7:29874430:+	CSMD3^ENSG00000164796.13	chr8:113702279:-	YES_LDAS	0.1048	GT	1.5546	AG	1.2419	[INTERCHROMOSOMAL[chr7--chr8]]	2260_PR41902a_1
SDC2--TMEM67	9	2	9	1.38	ONLY_REF_SPLICE	SDC2^ENSG00000169439.7	chr8:97506559:+	TMEM67^ENSG00000164953.11	chr8:94767248:+	YES_LDAS	0.1088	GT	1.6729	AG	1.7968	[INTRACHROMOSOMAL[chr8:2.67Mb]]	2260_PR41902a_1
RP1-34H18.1--NAV3	40	6	40	6	ONLY_REF_SPLICE	RP1-34H18.1^ENSG00000231121.2	chr12:77966046:+	NAV3^ENSG00000067798.9	chr12:78334099:+	YES_LDAS	0.5681	GT	1.5329	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.26Mb]]	2260_PR41905a_1
TULP4--RP11-732M18.3	18	0	18	0	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.2223	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41905a_1
RP11-367G6.3--FAM65B	18	2	18	2	ONLY_REF_SPLICE	RP11-367G6.3^ENSG00000272053.1	chr6:25042079:-	FAM65B^ENSG00000111913.11	chr6:24876045:-	YES_LDAS	0.247	GT	1.7465	AG	1.7819	[INTRACHROMOSOMAL[chr6:0.08Mb],NEIGHBORS[78992]]	2260_PR41905a_1
RP11-680G10.1--GSE1	15	8	15	5.78	ONLY_REF_SPLICE	RP11-680G10.1^ENSG00000261567.1	chr16:85391249:+	GSE1^ENSG00000131149.13	chr16:85667520:+	YES_LDAS	0.2566	GT	1.9899	AG	1.9329	[INTRACHROMOSOMAL[chr16:0.25Mb]]	2260_PR41905a_1
RP11-123O10.4--GRIP1	12	2	12	2	ONLY_REF_SPLICE	RP11-123O10.4^ENSG00000256248.1	chr12:67462830:-	GRIP1^ENSG00000155974.7	chr12:66990707:-	YES_LDAS	0.1729	GT	1.2729	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.09Mb],NEIGHBORS[87690]]	2260_PR41905a_1
SNORA50--CNOT1	11	6	11	6	INCL_NON_REF_SPLICE	SNORA50^ENSG00000206952.2	chr16:58593708:-	CNOT1^ENSG00000125107.12	chr16:58594266:-	YES_LDAS	0.2099	GT	1.6895	AG	1.9086	[INTERCHROMOSOMAL[chr5--chr16]]	2260_PR41905a_1
RP11-680G10.1--GSE1	10	6	10	2.22	ONLY_REF_SPLICE	RP11-680G10.1^ENSG00000261567.1	chr16:85391249:+	GSE1^ENSG00000131149.13	chr16:85682158:+	YES_LDAS	0.1509	GT	1.9899	AG	1.9656	[INTRACHROMOSOMAL[chr16:0.25Mb]]	2260_PR41905a_1
RP11-411K7.1--MLIP	5	4	5	3.89	ONLY_REF_SPLICE	RP11-411K7.1^ENSG00000236740.2	chr6:53847648:+	MLIP^ENSG00000146147.10	chr6:53986245:+	YES_LDAS	0.1097	GT	1.7465	AG	1.5219	[INTRACHROMOSOMAL[chr6:0.02Mb],NEIGHBORS[21249]]	2260_PR41905a_1
GAS6-AS1--TMEM255B	23	4	23	2.3	ONLY_REF_SPLICE	GAS6-AS1^ENSG00000233695.1	chr13:114536552:+	TMEM255B^ENSG00000184497.8	chr13:114514709:+	YES_LDAS	0.9223	GT	1.9656	AG	1.6729	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr13:0.00Mb],LOCAL_REARRANGEMENT:+:[3677]]	2260_PR41906a_1
GAS6-AS1--TMEM255B	18	0	18	0	ONLY_REF_SPLICE	GAS6-AS1^ENSG00000233695.1	chr13:114518664:+	TMEM255B^ENSG00000184497.8	chr13:114514709:+	YES_LDAS	0.6562	GT	1.9329	AG	1.6729	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr13:0.00Mb],LOCAL_REARRANGEMENT:+:[3677]]	2260_PR41906a_1
GAS6-AS1--TMEM255B	15	6	15	3.7	ONLY_REF_SPLICE	GAS6-AS1^ENSG00000233695.1	chr13:114537737:+	TMEM255B^ENSG00000184497.8	chr13:114514709:+	YES_LDAS	0.6817	GT	1.4295	AG	1.6729	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr13:0.00Mb],LOCAL_REARRANGEMENT:+:[3677]]	2260_PR41906a_1
RP1-34H18.1--NAV3	12	1	12	1	ONLY_REF_SPLICE	RP1-34H18.1^ENSG00000231121.2	chr12:77966046:+	NAV3^ENSG00000067798.9	chr12:78334099:+	YES_LDAS	0.474	GT	1.5329	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.26Mb]]	2260_PR41906a_1
TULP4--RP11-732M18.3	6	0	6	0	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.2187	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41906a_1
PPP6R3--DGCR2	6	0	6	0	ONLY_REF_SPLICE	PPP6R3^ENSG00000110075.10	chr11:68228295:+	DGCR2^ENSG00000070413.14	chr22:19077003:-	YES_LDAS	0.2187	GT	1.8323	AG	1.9086	[INTERCHROMOSOMAL[chr11--chr22]]	2260_PR41906a_1
LEPROT--LEPR	4	2	4	2	ONLY_REF_SPLICE	LEPROT^ENSG00000213625.4	chr1:65891061:+	LEPR^ENSG00000116678.14	chr1:66031229:+	YES_LDAS	0.2187	GT	1.8256	AG	1.9219	[GTEx_recurrent_StarF2019,ChimerSeq,INTRACHROMOSOMAL[chr1:0.09Mb],NEIGHBORS[89682]]	2260_PR41906a_1
ARSG--PRKAR1A	4	2	4	2	ONLY_REF_SPLICE	ARSG^ENSG00000141337.8	chr17:66397591:+	PRKAR1A^ENSG00000108946.10	chr17:66511535:+	YES_LDAS	0.2187	GT	1.7819	AG	1.9656	[ChimerSeq,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr17:0.09Mb],NEIGHBORS[89049]]	2260_PR41906a_1
EP300--TTC28	235	97	235	97	ONLY_REF_SPLICE	EP300^ENSG00000100393.9	chr22:41568667:+	TTC28^ENSG00000100154.10	chr22:28702631:-	YES_LDAS	6.9331	GT	1.7232	AG	1.9656	[TumorFusionsNAR2018,ChimerSeq,INTRACHROMOSOMAL[chr22:12.41Mb]]	2260_PR41907a_1
RP1-34H18.1--NAV3	56	7	56	7	ONLY_REF_SPLICE	RP1-34H18.1^ENSG00000231121.2	chr12:77966046:+	NAV3^ENSG00000067798.9	chr12:78334099:+	YES_LDAS	1.3156	GT	1.5329	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.26Mb]]	2260_PR41907a_1
GOLGA4--BRAF	45	9	45	9	ONLY_REF_SPLICE	GOLGA4^ENSG00000144674.12	chr3:37337710:+	BRAF^ENSG00000157764.8	chr7:140482957:-	YES_LDAS	1.1276	GT	1.8323	AG	1.9656	[INTERCHROMOSOMAL[chr3--chr7]]	2260_PR41907a_1
NIPBL--FYB	27	5	27	5	ONLY_REF_SPLICE	NIPBL^ENSG00000164190.12	chr5:37027514:+	FYB^ENSG00000082074.11	chr5:39203089:-	YES_LDAS	0.6682	GT	1.7819	AG	1.7056	[INTRACHROMOSOMAL[chr5:2.04Mb]]	2260_PR41907a_1
CECR2--ACO2	22	1	22	1	ONLY_REF_SPLICE	CECR2^ENSG00000099954.14	chr22:17976618:+	ACO2^ENSG00000100412.11	chr22:41903795:+	YES_LDAS	0.4803	GT	1.8892	AG	1.8892	[INTRACHROMOSOMAL[chr22:23.83Mb]]	2260_PR41907a_1
STEAP1--RAPGEF5	20	1	10	0.5	ONLY_REF_SPLICE	STEAP1^ENSG00000164647.4	chr7:89791392:+	RAPGEF5^ENSG00000136237.14	chr7:22357656:-	YES_LDAS	0.2192	GT	1.7465	AG	1.8295	[CCLE_StarF2019,INTRACHROMOSOMAL[chr7:67.39Mb]]	2260_PR41907a_1
RICTOR--GHR	20	6	20	6	ONLY_REF_SPLICE	RICTOR^ENSG00000164327.8	chr5:39074213:-	GHR^ENSG00000112964.9	chr5:42629140:+	YES_LDAS	0.543	GT	1.9656	AG	1.7968	[INTRACHROMOSOMAL[chr5:3.35Mb]]	2260_PR41907a_1
BTBD1--FAM227B	16	1	16	0.7	ONLY_REF_SPLICE	BTBD1^ENSG00000064726.5	chr15:83710480:-	FAM227B^ENSG00000166262.11	chr15:49880280:-	YES_LDAS	0.3487	GT	1.9086	AG	1.7056	[INTRACHROMOSOMAL[chr15:33.77Mb]]	2260_PR41907a_1
BCL2L13--ANXA2	16	1	16	0.7	ONLY_REF_SPLICE	BCL2L13^ENSG00000099968.13	chr22:18185152:+	ANXA2^ENSG00000182718.12	chr15:60644018:-	YES_LDAS	0.3487	GT	1.8295	AG	1.7819	[INTERCHROMOSOMAL[chr22--chr15]]	2260_PR41907a_1
TTC28--CCL28	15	3	15	3	ONLY_REF_SPLICE	TTC28^ENSG00000100154.10	chr22:28692186:-	CCL28^ENSG00000151882.7	chr5:43388578:-	YES_LDAS	0.3758	GT	1.8892	AG	1.7819	[INTERCHROMOSOMAL[chr22--chr5]]	2260_PR41907a_1
LHFPL2--POC5	12	2	12	2	ONLY_REF_SPLICE	LHFPL2^ENSG00000145685.9	chr5:77928087:-	POC5^ENSG00000152359.10	chr5:75003700:-	YES_LDAS	0.2924	GT	1.8892	AG	1.3383	[INTRACHROMOSOMAL[chr5:2.77Mb]]	2260_PR41907a_1
RP11-14D22.2--PRICKLE2	12	5	12	5	INCL_NON_REF_SPLICE	RP11-14D22.2^ENSG00000243993.1	chr3:64430159:-	PRICKLE2^ENSG00000163637.7	chr3:64184643:-	YES_LDAS	0.355	GT	1.9329	AG	1.9899	[INTRACHROMOSOMAL[chr3:0.18Mb]]	2260_PR41907a_1
SMDT1--PI4KAP2	10	4	10	3.06	ONLY_REF_SPLICE	SMDT1^ENSG00000183172.8	chr22:42478069:+	PI4KAP2^ENSG00000183506.12	chr22:21846383:-	YES_LDAS	0.2727	GT	1.8892	AG	1.9656	[INTRACHROMOSOMAL[chr22:20.60Mb]]	2260_PR41907a_1
SMARCB1--RP11-113I22.1	10	4	10	4	INCL_NON_REF_SPLICE	SMARCB1^ENSG00000099956.13	chr22:24135875:+	RP11-113I22.1^ENSG00000251443.1	chr5:33229865:+	YES_LDAS	0.2923	GT	1.5546	AG	1.9656	[INTERCHROMOSOMAL[chr22--chr5]]	2260_PR41907a_1
SPRED1--RP11-346D14.1	9	4	9	4	ONLY_REF_SPLICE	SPRED1^ENSG00000166068.8	chr15:38545418:+	RP11-346D14.1^ENSG00000259380.1	chr15:38435044:-	YES_LDAS	0.2714	GT	1.9656	AG	1.8892	[INTRACHROMOSOMAL[chr15:0.03Mb],LOCAL_INVERSION:+:-:[25439]]	2260_PR41907a_1
TULP4--RP11-732M18.3	8	0	8	0	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.1671	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41907a_1
RANBP1--RP1-167G20.1	8	3	8	3	ONLY_REF_SPLICE	RANBP1^ENSG00000099901.12	chr22:20106672:+	RP1-167G20.1^ENSG00000248150.1	chr5:16384453:-	YES_LDAS	0.2297	GT	1.7056	AG	1.9086	[INTERCHROMOSOMAL[chr22--chr5]]	2260_PR41907a_1
BCL2L13--ANXA2	7	1	7	0.3	ONLY_REF_SPLICE	BCL2L13^ENSG00000099968.13	chr22:18189591:+	ANXA2^ENSG00000182718.12	chr15:60644018:-	YES_LDAS	0.1525	GT	1.9899	AG	1.7819	[INTERCHROMOSOMAL[chr22--chr15]]	2260_PR41907a_1
TIMM23--PARGP1	7	5	3.5	2.5	ONLY_REF_SPLICE	TIMM23^ENSG00000138297.9	chr10:51606988:-	PARGP1^ENSG00000214982.6	chr10:51732772:+	YES_LDAS	0.1253	GT	1.7819	AG	1.9086	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.00Mb],LOCAL_INVERSION:-:+:[52]]	2260_PR41907a_1
MAF--RP11-679B19.2	6	2	6	2	INCL_NON_REF_SPLICE	MAF^ENSG00000178573.6	chr16:79619777:-	RP11-679B19.2^ENSG00000261722.1	chr16:79246798:-	YES_LDAS	0.1671	GT	1.8892	AG	1.8892	[INTRACHROMOSOMAL[chr16:0.36Mb]]	2260_PR41907a_1
PFKFB3--RP11-563J2.2	5	0	5	0	ONLY_REF_SPLICE	PFKFB3^ENSG00000170525.14	chr10:6268328:+	RP11-563J2.2^ENSG00000215244.2	chr10:6368509:+	YES_LDAS	0.1044	GT	1.9329	AG	1.9329	[INTRACHROMOSOMAL[chr10:0.04Mb],NEIGHBORS[42155]]	2260_PR41907a_1
LRRC8B--LRRC8C	5	0	5	0	ONLY_REF_SPLICE	LRRC8B^ENSG00000197147.8	chr1:90050348:+	LRRC8C^ENSG00000171488.10	chr1:90152029:+	YES_LDAS	0.1044	GT	1.7968	AG	1.9329	[DGD_PARALOGS,GTEx_recurrent_StarF2019,Babiceanu_Normal,INTRACHROMOSOMAL[chr1:0.04Mb],NEIGHBORS[35208]]	2260_PR41907a_1
PALM2--AKAP2	5	1	5	1	INCL_NON_REF_SPLICE	PALM2^ENSG00000243444.3	chr9:112778319:+	AKAP2^ENSG00000241978.5	chr9:112898407:+	YES_LDAS	0.1253	GT	1.9219	AG	1.8295	[ChimerSeq,INTRACHROMOSOMAL[chr9:0.10Mb],NEIGHBORS[97123]]	2260_PR41907a_1
SMDT1--PI4KAP2	5	3	5	0.94	ONLY_REF_SPLICE	SMDT1^ENSG00000183172.8	chr22:42475958:+	PI4KAP2^ENSG00000183506.12	chr22:21846383:-	YES_LDAS	0.124	GT	1.7819	AG	1.9656	[INTRACHROMOSOMAL[chr22:20.60Mb]]	2260_PR41907a_1
TLN2--SNAP29	4	1	4	1	ONLY_REF_SPLICE	TLN2^ENSG00000171914.10	chr15:62682884:+	SNAP29^ENSG00000099940.7	chr22:21224625:+	YES_LDAS	0.1044	GT	1.8892	AG	1.8323	[INTERCHROMOSOMAL[chr15--chr22]]	2260_PR41907a_1
BTBD1--FAM227B	4	4	4	3.3	ONLY_REF_SPLICE	BTBD1^ENSG00000064726.5	chr15:83710480:-	FAM227B^ENSG00000166262.11	chr15:49882204:-	YES_LDAS	0.1524	GT	1.9086	AG	1.9329	[INTRACHROMOSOMAL[chr15:33.77Mb]]	2260_PR41907a_1
TMED3--KIAA1024	3	2	3	2	ONLY_REF_SPLICE	TMED3^ENSG00000166557.8	chr15:79606347:+	KIAA1024^ENSG00000169330.4	chr15:79748440:+	YES_LDAS	0.1044	GT	1.7968	AG	1.9656	[ChimerSeq,TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr15:0.02Mb],NEIGHBORS[20524]]	2260_PR41907a_1
ZC3H15--ITGAV	3	3	3	3	INCL_NON_REF_SPLICE	ZC3H15^ENSG00000065548.13	chr2:187373644:+	ITGAV^ENSG00000138448.7	chr2:187500809:+	YES_LDAS	0.1252	GT	1.9329	AG	1.8892	[TCGA_StarF2019,CCLE_StarF2019,INTRACHROMOSOMAL[chr2:0.08Mb],NEIGHBORS[80702]]	2260_PR41907a_1
RP11-680G10.1--GSE1	3	4	3	3.25	ONLY_REF_SPLICE	RP11-680G10.1^ENSG00000261567.1	chr16:85391249:+	GSE1^ENSG00000131149.13	chr16:85667520:+	YES_LDAS	0.1305	GT	1.9899	AG	1.9329	[INTRACHROMOSOMAL[chr16:0.25Mb]]	2260_PR41907a_1
RP1-34H18.1--NAV3	32	2	32	2	ONLY_REF_SPLICE	RP1-34H18.1^ENSG00000231121.2	chr12:77966046:+	NAV3^ENSG00000067798.9	chr12:78334099:+	YES_LDAS	0.5909	GT	1.5329	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.26Mb]]	2260_PR41908a_1
TTYH3--DENND2A	22	2	22	2	ONLY_REF_SPLICE	TTYH3^ENSG00000136295.10	chr7:2671912:+	DENND2A^ENSG00000146966.8	chr7:140287580:-	YES_LDAS	0.4171	GT	1.7819	AG	1.9086	[INTRACHROMOSOMAL[chr7:137.51Mb]]	2260_PR41908a_1
TULP4--RP11-732M18.3	13	0	13	0	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.2259	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41908a_1
CHCHD3--EXOC4	13	3	13	3	ONLY_REF_SPLICE	CHCHD3^ENSG00000106554.7	chr7:132766617:-	EXOC4^ENSG00000131558.10	chr7:132959737:+	YES_LDAS	0.278	GT	1.8295	AG	1.9656	[Klijn_CellLines,DEEPEST2019,TCGA_StarF2019,INTRACHROMOSOMAL[chr7:0.17Mb]]	2260_PR41908a_1
DGKI--EXOC4	10	2	10	1.67	ONLY_REF_SPLICE	DGKI^ENSG00000157680.11	chr7:137139500:-	EXOC4^ENSG00000131558.10	chr7:133749044:+	YES_LDAS	0.2028	GT	1.5301	AG	1.9656	[INTRACHROMOSOMAL[chr7:3.31Mb]]	2260_PR41908a_1
CTTNBP2--TRIM24	8	0	8	0	ONLY_REF_SPLICE	CTTNBP2^ENSG00000077063.6	chr7:117358072:-	TRIM24^ENSG00000122779.12	chr7:138239443:+	YES_LDAS	0.139	GT	1.8892	AG	1.8295	[INTRACHROMOSOMAL[chr7:20.63Mb]]	2260_PR41908a_1
TMEM130--ARHGEF34P	8	7	7.99	6.99	INCL_NON_REF_SPLICE	TMEM130^ENSG00000166448.10	chr7:98468302:-	ARHGEF34P^ENSG00000204959.3	chr7:143981352:-	YES_LDAS	0.2603	GT	1.4566	AG	1.9219	[INTRACHROMOSOMAL[chr7:45.50Mb]]	2260_PR41908a_1
TULP4--RP11-732M18.3	7	1	7	0.78	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158703295:+	YES_LDAS	0.1352	GT	1.8256	AG	1.9329	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41908a_1
MYO10--SEPT7	7	9	7	6.85	ONLY_REF_SPLICE	MYO10^ENSG00000145555.10	chr5:16935897:-	SEPT7^ENSG00000122545.13	chr7:35872408:+	YES_LDAS	0.2406	GT	1.9329	AG	1.7968	[INTERCHROMOSOMAL[chr5--chr7]]	2260_PR41908a_1
PTPRG--BMPER	5	1	5	1	ONLY_REF_SPLICE	PTPRG^ENSG00000144724.14	chr3:62118342:+	BMPER^ENSG00000164619.4	chr7:34182842:+	YES_LDAS	0.1043	GT	1.9656	AG	1.9656	[INTERCHROMOSOMAL[chr3--chr7]]	2260_PR41908a_1
RP1-34H18.1--NAV3	21	1	21	1	ONLY_REF_SPLICE	RP1-34H18.1^ENSG00000231121.2	chr12:77966046:+	NAV3^ENSG00000067798.9	chr12:78334099:+	YES_LDAS	0.5098	GT	1.5329	AG	1.9656	[INTRACHROMOSOMAL[chr12:0.26Mb]]	2260_PR41909a_1
GCLC--CDYL	12	2	12	2	ONLY_REF_SPLICE	GCLC^ENSG00000001084.6	chr6:53409294:-	CDYL^ENSG00000153046.13	chr6:4935749:+	YES_LDAS	0.3244	GT	1.6402	AG	1.9086	[INTRACHROMOSOMAL[chr6:48.41Mb]]	2260_PR41909a_1
TIMM23--PARGP1	9	0	4.5	0	ONLY_REF_SPLICE	TIMM23^ENSG00000138297.9	chr10:51606988:-	PARGP1^ENSG00000214982.6	chr10:51732772:+	YES_LDAS	0.1043	GT	1.7819	AG	1.9086	[GTEx_recurrent_StarF2019,INTRACHROMOSOMAL[chr10:0.00Mb],LOCAL_INVERSION:-:+:[52]]	2260_PR41909a_1
TULP4--RP11-732M18.3	7	0	7	0	ONLY_REF_SPLICE	TULP4^ENSG00000130338.8	chr6:158735300:+	RP11-732M18.3^ENSG00000236537.1	chr6:158733083:+	YES_LDAS	0.1622	GT	1.8256	AG	1.9086	[INTRACHROMOSOMAL[chr6:0.00Mb],LOCAL_REARRANGEMENT:+:[302]]	2260_PR41909a_1
